"","x"
"56508",93.5
"56509",NA
"56510",174
"56511",172
"56512",NA
"56513",172
"56514",171
"56515",171
"56516",171
"56517",170.5
"56518",150
"56519",170.5
"56520",145
"56521",154.666666666667
"56522",127.333333333333
"56523",127.5
"56524",127.125
"56525",112.888888888889
"56526",131.4
"56527",114.5
"56528",131.4
"56529",121.833333333333
"56530",130.5
"56531",129.285714285714
"56532",169
"56533",126
"56534",144
"56535",124.2
"56536",121
"56537",112.857142857143
"56538",109.25
"56539",143.666666666667
"56540",111.5
"56541",101.5
"56542",143.25
"56543",95.5
"56544",137
"56545",106
"56546",127.5
"56547",109.5
"56548",114.333333333333
"56549",109.875
"56550",109
"56551",102.6
"56552",108
"56553",113.428571428571
"56554",108.916666666667
"56555",99.4285714285714
"56556",96.1428571428571
"56557",103
"56558",92.25
"56559",93.6666666666667
"56560",88.3333333333333
"56561",92.3333333333333
"56562",94
"56563",129.333333333333
"56564",178
"56565",141.333333333333
"56566",NA
"56567",177.666666666667
"56568",179
"56569",163.333333333333
"56570",132
"56571",177.666666666667
"56572",122.875
"56573",176.5
"56574",135
"56575",137.5
"56576",124.571428571429
"56577",132.5
"56578",124.625
"56579",84
"56580",NA
"56581",114
"56582",NA
"56583",111.666666666667
"56584",NA
"56585",NA
"56586",NA
"56587",NA
"56588",NA
"56589",NA
"56590",NA
"56591",NA
"56592",NA
"56593",NA
"56594",115
"56595",111
"56596",121.333333333333
"56597",118.25
"56598",116.8
"56599",109.428571428571
"56600",151.333333333333
"56601",87
"56602",141
"56603",121
"56604",117.375
"56605",131.4
"56606",115.666666666667
"56607",186.333333333333
"56608",NA
"56609",171.4
"56610",196
"56611",164.4
"56612",136
"56613",157.2
"56614",131.2
"56615",146.833333333333
"56616",128.714285714286
"56617",141.833333333333
"56618",125
"56619",123.714285714286
"56620",129.833333333333
"56621",125.857142857143
"56622",128.166666666667
"56623",117
"56624",128.8
"56625",132.4
"56626",136
"56627",126.333333333333
"56628",116.333333333333
"56629",116
"56630",104.333333333333
"56631",121
"56632",105
"56633",121.4
"56634",116
"56635",NA
"56636",NA
"56637",NA
"56638",NA
"56639",NA
"56640",NA
"56641",NA
"56642",NA
"56643",143
"56644",NA
"56645",133.333333333333
"56646",98.5
"56647",131.166666666667
"56648",NA
"56649",138.666666666667
"56650",124.5
"56651",128.2
"56652",103.2
"56653",117
"56654",102
"56655",104
"56656",96.5
"56657",94
"56658",93.25
"56659",90
"56660",89.3333333333333
"56661",139.75
"56662",119.125
"56663",163.8
"56664",121.8
"56665",151
"56666",132.333333333333
"56667",151.5
"56668",119.166666666667
"56669",138.333333333333
"56670",124.571428571429
"56671",120.5
"56672",130.8
"56673",131.333333333333
"56674",132.285714285714
"56675",119.333333333333
"56676",131.875
"56677",108
"56678",143.2
"56679",104.5
"56680",129.833333333333
"56681",95.5
"56682",115.875
"56683",93.8
"56684",113.111111111111
"56685",108
"56686",122.714285714286
"56687",132.285714285714
"56688",98.6666666666667
"56689",97.3333333333333
"56690",119
"56691",93.5
"56692",108.5
"56693",120.5
"56694",113
"56695",114
"56696",107.5
"56697",94
"56698",86
"56699",NA
"56700",81.3333333333333
"56701",153.666666666667
"56702",114
"56703",128
"56704",126.4
"56705",121.142857142857
"56706",129
"56707",135
"56708",127.333333333333
"56709",129
"56710",120
"56711",117
"56712",112.6
"56713",100
"56714",113.5
"56715",96
"56716",110.125
"56717",90
"56718",125.444444444444
"56719",113.666666666667
"56720",135.444444444444
"56721",101
"56722",144.666666666667
"56723",98.3333333333333
"56724",139.666666666667
"56725",96.75
"56726",141.8
"56727",127
"56728",128.666666666667
"56729",132.5
"56730",130.5
"56731",120.875
"56732",96
"56733",114
"56734",81
"56735",115.875
"56736",132
"56737",141.333333333333
"56738",142.333333333333
"56739",171
"56740",173.333333333333
"56741",NA
"56742",173.666666666667
"56743",NA
"56744",172
"56745",153.5
"56746",156
"56747",NA
"56748",136
"56749",NA
"56750",137.666666666667
"56751",130.5
"56752",125
"56753",117
"56754",130.333333333333
"56755",96.3333333333333
"56756",119
"56757",100.666666666667
"56758",109.666666666667
"56759",112
"56760",128.2
"56761",110
"56762",127
"56763",112
"56764",153.333333333333
"56765",100.666666666667
"56766",143
"56767",113.166666666667
"56768",130.666666666667
"56769",114
"56770",131.875
"56771",121.2
"56772",118
"56773",119.272727272727
"56774",131.8
"56775",117.75
"56776",123.625
"56777",109
"56778",122.75
"56779",125.6
"56780",115.857142857143
"56781",119.5
"56782",118.8
"56783",119
"56784",158.5
"56785",125
"56786",140.428571428571
"56787",174.5
"56788",172
"56789",147
"56790",165
"56791",155.5
"56792",135
"56793",NA
"56794",160
"56795",151
"56796",136
"56797",134.5
"56798",124
"56799",135
"56800",124
"56801",123.5
"56802",126.6
"56803",123
"56804",122
"56805",109
"56806",123.125
"56807",143.8
"56808",110.833333333333
"56809",140.5
"56810",106.666666666667
"56811",123.25
"56812",122.666666666667
"56813",125.75
"56814",119.2
"56815",127.2
"56816",109.8
"56817",109.75
"56818",101.75
"56819",115
"56820",99.8
"56821",107
"56822",109.25
"56823",121.333333333333
"56824",141
"56825",124
"56826",145
"56827",107
"56828",137.5
"56829",110
"56830",NA
"56831",99.6666666666667
"56832",NA
"56833",98.3333333333333
"56834",NA
"56835",85.6666666666667
"56836",NA
"56837",84
"56838",82
"56839",167.666666666667
"56840",NA
"56841",170.333333333333
"56842",NA
"56843",170.333333333333
"56844",NA
"56845",170.333333333333
"56846",174
"56847",168
"56848",170
"56849",170.5
"56850",170
"56851",170.5
"56852",170
"56853",161.6
"56854",155
"56855",154.857142857143
"56856",149.666666666667
"56857",152.714285714286
"56858",140.5
"56859",140.4
"56860",140
"56861",134.125
"56862",139.6
"56863",124.142857142857
"56864",125.555555555556
"56865",118.166666666667
"56866",124.846153846154
"56867",116.666666666667
"56868",113.75
"56869",NA
"56870",92
"56871",NA
"56872",NA
"56873",107.333333333333
"56874",NA
"56875",105.333333333333
"56876",NA
"56877",143
"56878",128
"56879",126.5
"56880",134
"56881",119.833333333333
"56882",NA
"56883",122.1
"56884",124.666666666667
"56885",122.75
"56886",152.333333333333
"56887",124
"56888",153.5
"56889",123.4
"56890",146.5
"56891",132.4
"56892",146.8
"56893",123
"56894",151.5
"56895",130
"56896",160.666666666667
"56897",142
"56898",162
"56899",139.75
"56900",161
"56901",141
"56902",NA
"56903",134.666666666667
"56904",NA
"56905",126.571428571429
"56906",149.5
"56907",129.571428571429
"56908",138
"56909",138.090909090909
"56910",137.5
"56911",124.875
"56912",129.1
"56913",126.428571428571
"56914",118.875
"56915",126
"56916",114.777777777778
"56917",124.142857142857
"56918",110.142857142857
"56919",118
"56920",107
"56921",106.25
"56922",98.4
"56923",100
"56924",89.6666666666667
"56925",108.25
"56926",106.6
"56927",79
"56928",136
"56929",153.5
"56930",NA
"56931",156
"56932",128
"56933",125
"56934",136.8
"56935",121.5
"56936",129.8
"56937",110
"56938",NA
"56939",NA
"56940",123
"56941",107.5
"56942",111
"56943",104
"56944",116.5
"56945",120
"56946",126.5
"56947",NA
"56948",169.666666666667
"56949",NA
"56950",169
"56951",155.5
"56952",138.285714285714
"56953",151
"56954",136
"56955",131.333333333333
"56956",144.875
"56957",119.5
"56958",141.833333333333
"56959",141
"56960",147.75
"56961",141
"56962",140.571428571429
"56963",133.5
"56964",130.555555555556
"56965",132
"56966",125
"56967",125.333333333333
"56968",117.571428571429
"56969",116.333333333333
"56970",113.142857142857
"56971",120.8
"56972",116.6
"56973",114.2
"56974",115.4
"56975",105.125
"56976",117
"56977",120
"56978",NA
"56979",127.8
"56980",118
"56981",NA
"56982",118.666666666667
"56983",NA
"56984",NA
"56985",NA
"56986",NA
"56987",102
"56988",NA
"56989",94.3333333333333
"56990",101
"56991",93
"56992",102
"56993",82.5
"56994",102
"56995",78
"56996",86
"56997",126
"56998",137
"56999",117
"57000",130.75
"57001",NA
"57002",NA
"57003",NA
"57004",166.333333333333
"57005",NA
"57006",166.333333333333
"57007",149.666666666667
"57008",138.666666666667
"57009",126.2
"57010",149.75
"57011",113.5
"57012",159.5
"57013",125.142857142857
"57014",154.5
"57015",114.363636363636
"57016",130.857142857143
"57017",113
"57018",113.333333333333
"57019",115.75
"57020",142.333333333333
"57021",138.25
"57022",NA
"57023",150
"57024",149
"57025",137
"57026",148
"57027",125.5
"57028",148
"57029",152
"57030",149
"57031",NA
"57032",147
"57033",102.5
"57034",133.5
"57035",89.3333333333333
"57036",118.666666666667
"57037",98.6
"57038",NA
"57039",NA
"57040",NA
"57041",NA
"57042",127
"57043",137.333333333333
"57044",153.333333333333
"57045",136.5
"57046",157
"57047",145
"57048",146.5
"57049",141
"57050",142
"57051",113
"57052",140
"57053",96
"57054",108
"57055",93
"57056",98
"57057",95
"57058",147
"57059",93.6666666666667
"57060",142
"57061",111
"57062",149
"57063",138
"57064",140
"57065",166.6
"57066",140.333333333333
"57067",156.75
"57068",136.875
"57069",141.285714285714
"57070",127.166666666667
"57071",141
"57072",126.333333333333
"57073",130.6
"57074",152
"57075",129.6
"57076",155.5
"57077",120.5
"57078",154.5
"57079",109.75
"57080",154.5
"57081",151
"57082",151.6
"57083",149
"57084",152.5
"57085",144.666666666667
"57086",147
"57087",130.75
"57088",140
"57089",133.625
"57090",129
"57091",128.142857142857
"57092",124
"57093",138.222222222222
"57094",133
"57095",126
"57096",127.444444444444
"57097",125.8
"57098",117.833333333333
"57099",126.25
"57100",135.75
"57101",132.5
"57102",120.5
"57103",115
"57104",121
"57105",104
"57106",114.666666666667
"57107",100
"57108",99.5
"57109",150
"57110",95.5
"57111",167.666666666667
"57112",116.75
"57113",121.333333333333
"57114",113.375
"57115",119.25
"57116",115
"57117",108
"57118",114.333333333333
"57119",91
"57120",110.666666666667
"57121",88.2
"57122",122.6
"57123",98.4
"57124",119.5
"57125",108.666666666667
"57126",182
"57127",125.875
"57128",152.5
"57129",127.857142857143
"57130",114.285714285714
"57131",103.5
"57132",113.571428571429
"57133",114
"57134",100.5
"57135",NA
"57136",95
"57137",NA
"57138",83
"57139",68
"57140",116.666666666667
"57141",122
"57142",116
"57143",115.666666666667
"57144",NA
"57145",114.666666666667
"57146",NA
"57147",114.333333333333
"57148",119.25
"57149",157.4
"57150",113.6
"57151",167
"57152",103
"57153",187.333333333333
"57154",121
"57155",156.666666666667
"57156",154.666666666667
"57157",189
"57158",185
"57159",189
"57160",186
"57161",NA
"57162",186
"57163",NA
"57164",176.25
"57165",164.5
"57166",157.142857142857
"57167",165.25
"57168",148.8
"57169",184
"57170",125
"57171",152.428571428571
"57172",143.333333333333
"57173",141.5
"57174",154.6
"57175",125.181818181818
"57176",125.5
"57177",119.818181818182
"57178",100
"57179",102.666666666667
"57180",98.6
"57181",115
"57182",107.5
"57183",136
"57184",134.571428571429
"57185",123
"57186",123.5
"57187",118.5
"57188",111.4
"57189",108
"57190",118
"57191",NA
"57192",192.666666666667
"57193",NA
"57194",NA
"57195",NA
"57196",104.5
"57197",102
"57198",100
"57199",146
"57200",142.75
"57201",128.5
"57202",139
"57203",128.666666666667
"57204",124.428571428571
"57205",117
"57206",109.333333333333
"57207",111.4
"57208",103.625
"57209",114
"57210",104.75
"57211",139.625
"57212",101.666666666667
"57213",148.333333333333
"57214",159.8
"57215",92
"57216",156.6
"57217",100
"57218",141.666666666667
"57219",147.333333333333
"57220",141
"57221",140.666666666667
"57222",162.5
"57223",127.857142857143
"57224",159.6
"57225",135.111111111111
"57226",192
"57227",140
"57228",145
"57229",147
"57230",144
"57231",146.166666666667
"57232",117.375
"57233",193
"57234",114.625
"57235",192
"57236",125.6
"57237",176
"57238",110.833333333333
"57239",93
"57240",72
"57241",119
"57242",69
"57243",NA
"57244",NA
"57245",NA
"57246",NA
"57247",NA
"57248",NA
"57249",NA
"57250",138
"57251",138
"57252",NA
"57253",136
"57254",NA
"57255",NA
"57256",123
"57257",132
"57258",NA
"57259",143.666666666667
"57260",NA
"57261",141.833333333333
"57262",NA
"57263",136.6
"57264",179.5
"57265",143
"57266",201.333333333333
"57267",142
"57268",175.2
"57269",143
"57270",167.333333333333
"57271",151.4
"57272",157
"57273",139
"57274",140.375
"57275",144.538461538462
"57276",142.166666666667
"57277",143.9
"57278",135.6
"57279",145.571428571429
"57280",147
"57281",169.6
"57282",124
"57283",168.2
"57284",157.25
"57285",159.5
"57286",155.25
"57287",137
"57288",142.6
"57289",136.2
"57290",135.428571428571
"57291",160
"57292",123.833333333333
"57293",100
"57294",137.75
"57295",NA
"57296",120.5
"57297",NA
"57298",109.6
"57299",NA
"57300",97.6666666666667
"57301",NA
"57302",NA
"57303",NA
"57304",137
"57305",126.571428571429
"57306",146
"57307",122.285714285714
"57308",132
"57309",111.8
"57310",132.333333333333
"57311",117.285714285714
"57312",127
"57313",105.4
"57314",105.166666666667
"57315",105.666666666667
"57316",118.8
"57317",102.6
"57318",121.833333333333
"57319",101.333333333333
"57320",125
"57321",95.5
"57322",120.25
"57323",119.333333333333
"57324",114
"57325",126.25
"57326",132.4
"57327",127
"57328",118.5
"57329",122.5
"57330",123
"57331",117
"57332",120
"57333",114.8
"57334",NA
"57335",NA
"57336",NA
"57337",NA
"57338",97.5
"57339",100
"57340",113.5
"57341",117
"57342",126
"57343",160.444444444444
"57344",122.5
"57345",178.666666666667
"57346",174.5
"57347",234
"57348",235
"57349",119.333333333333
"57350",235
"57351",177
"57352",169.4
"57353",234
"57354",161.2
"57355",233
"57356",127
"57357",166.75
"57358",119.125
"57359",171.714285714286
"57360",128.25
"57361",154.666666666667
"57362",140
"57363",145.4
"57364",233
"57365",163.166666666667
"57366",232
"57367",146.666666666667
"57368",203.25
"57369",117.333333333333
"57370",210.666666666667
"57371",NA
"57372",NA
"57373",NA
"57374",114
"57375",NA
"57376",116.555555555556
"57377",112.666666666667
"57378",115
"57379",101.2
"57380",105
"57381",94.5
"57382",92
"57383",89
"57384",87
"57385",124.6
"57386",165.2
"57387",129
"57388",132.4
"57389",149.5
"57390",153.714285714286
"57391",129
"57392",182.6
"57393",121
"57394",154.444444444444
"57395",163
"57396",152.333333333333
"57397",158.6
"57398",138.25
"57399",151.142857142857
"57400",123.5
"57401",147.714285714286
"57402",139.666666666667
"57403",132
"57404",121
"57405",136
"57406",142.6
"57407",115.4
"57408",137.333333333333
"57409",128
"57410",133.909090909091
"57411",120.4
"57412",144.333333333333
"57413",100.714285714286
"57414",142.2
"57415",86
"57416",84
"57417",NA
"57418",NA
"57419",125.333333333333
"57420",134
"57421",133
"57422",110
"57423",137.333333333333
"57424",161.75
"57425",136
"57426",146.666666666667
"57427",129.5
"57428",133.222222222222
"57429",160.142857142857
"57430",136.166666666667
"57431",150.166666666667
"57432",131.333333333333
"57433",147
"57434",132.6
"57435",137.833333333333
"57436",130.714285714286
"57437",121.6
"57438",137.8
"57439",100.5
"57440",119.125
"57441",103
"57442",103
"57443",NA
"57444",92.6666666666667
"57445",NA
"57446",93
"57447",111.5
"57448",115
"57449",107.5
"57450",117.571428571429
"57451",120
"57452",108.333333333333
"57453",117
"57454",NA
"57455",NA
"57456",NA
"57457",NA
"57458",93.3333333333333
"57459",NA
"57460",82.6666666666667
"57461",NA
"57462",144.5
"57463",151
"57464",137.666666666667
"57465",NA
"57466",124.8
"57467",123
"57468",118.5
"57469",165.5
"57470",130.625
"57471",147.2
"57472",130.285714285714
"57473",140.375
"57474",126
"57475",126.714285714286
"57476",164
"57477",123
"57478",196
"57479",145.8
"57480",113.4
"57481",196
"57482",112.25
"57483",169
"57484",116.666666666667
"57485",155.666666666667
"57486",135.6
"57487",131.5
"57488",128
"57489",110.333333333333
"57490",136.5
"57491",144
"57492",126.888888888889
"57493",141
"57494",144.5
"57495",174
"57496",132.4
"57497",133
"57498",125
"57499",92
"57500",94
"57501",84
"57502",89.5
"57503",85
"57504",109.5
"57505",124
"57506",NA
"57507",132.666666666667
"57508",NA
"57509",NA
"57510",NA
"57511",NA
"57512",132
"57513",137
"57514",NA
"57515",134.333333333333
"57516",118.333333333333
"57517",NA
"57518",137
"57519",NA
"57520",NA
"57521",139.333333333333
"57522",166.166666666667
"57523",139
"57524",169.6
"57525",126
"57526",149.5
"57527",97.6666666666667
"57528",199.666666666667
"57529",122.25
"57530",199.5
"57531",135.2
"57532",197
"57533",135.5
"57534",163
"57535",173
"57536",150.333333333333
"57537",174.2
"57538",147
"57539",152
"57540",138
"57541",140.555555555556
"57542",125.166666666667
"57543",135.375
"57544",118.375
"57545",132
"57546",112.111111111111
"57547",107.333333333333
"57548",104.4
"57549",98.3333333333333
"57550",115.714285714286
"57551",73
"57552",116.5
"57553",NA
"57554",NA
"57555",NA
"57556",NA
"57557",168.666666666667
"57558",NA
"57559",151.166666666667
"57560",153
"57561",128.6
"57562",157.428571428571
"57563",133.5
"57564",161.25
"57565",152
"57566",161.625
"57567",134.666666666667
"57568",158.75
"57569",141.8
"57570",135.5
"57571",127.666666666667
"57572",NA
"57573",111.666666666667
"57574",NA
"57575",127.25
"57576",130
"57577",134.75
"57578",126.666666666667
"57579",123.333333333333
"57580",126.5
"57581",123
"57582",119
"57583",112
"57584",123.5
"57585",NA
"57586",110.666666666667
"57587",NA
"57588",NA
"57589",NA
"57590",NA
"57591",129
"57592",114.833333333333
"57593",124
"57594",108.666666666667
"57595",166
"57596",93.3333333333333
"57597",203.333333333333
"57598",119.75
"57599",178.5
"57600",114
"57601",176
"57602",123.8
"57603",140.333333333333
"57604",132.8
